99,01/04/2024,13:56:28,IN
290,01/04/2024,14:05:46,OUT
226,01/04/2024,15:00:49,IN
300,01/04/2024,15:01:10,IN
282,01/04/2024,16:05:53,OUT
115,01/04/2024,16:08:41,OUT
236,01/04/2024,16:34:49,OUT
205,01/04/2024,16:35:47,OUT
199,01/04/2024,16:46:58,OUT
285,01/04/2024,16:56:09,OUT
211,01/04/2024,17:01:49,OUT
237,01/04/2024,17:07:15,OUT
275,01/04/2024,17:07:23,OUT
242,01/04/2024,17:07:31,OUT
143,01/04/2024,17:07:39,OUT
243,01/04/2024,17:10:41,OUT
260,01/04/2024,17:12:45,OUT
253,01/04/2024,17:13:29,OUT
314,01/04/2024,17:13:42,OUT
258,01/04/2024,17:15:22,OUT
94,01/04/2024,17:22:31,OUT
22,01/04/2024,17:35:39,OUT
188,01/04/2024,17:36:41,OUT
252,01/04/2024,17:38:20,IN
271,01/04/2024,18:14:44,OUT
232,01/04/2024,18:15:41,OUT
6,01/04/2024,18:20:15,OUT
241,01/04/2024,18:34:42,IN
136,01/04/2024,18:38:13,OUT
181,01/04/2024,18:39:08,OUT
312,01/04/2024,18:44:32,IN
269,01/04/2024,18:50:43,IN
108,01/04/2024,18:51:39,OUT
181,01/04/2024,19:00:01,OUT
173,01/04/2024,19:04:10,OUT
245,01/04/2024,19:10:25,OUT
284,01/04/2024,19:13:09,OUT
31,01/04/2024,19:14:45,IN
309,01/04/2024,19:18:03,OUT
53,01/04/2024,19:28:12,IN
190,01/04/2024,19:37:29,IN
73,01/04/2024,19:41:19,OUT
39,01/04/2024,19:43:43,OUT
158,01/04/2024,19:44:24,OUT
32,01/04/2024,19:48:41,OUT
302,01/04/2024,20:06:03,OUT
37,01/04/2024,20:33:45,OUT
145,01/04/2024,20:36:10,OUT
307,01/04/2024,20:41:16,OUT
62,01/04/2024,21:11:07,OUT
299,01/04/2024,21:12:07,OUT
163,01/04/2024,21:51:12,IN
4,01/04/2024,22:13:44,IN
4,01/04/2024,22:13:54,OUT
122,01/04/2024,22:27:01,OUT
268,01/04/2024,22:54:57,IN
288,01/04/2024,22:58:35,IN
109,01/04/2024,23:00:38,OUT
99,01/04/2024,23:03:32,OUT
298,01/04/2024,23:06:24,OUT
31,01/04/2024,23:07:32,OUT
90,01/04/2024,23:12:34,IN
144,01/04/2024,23:21:52,OUT
220,01/04/2024,23:35:19,OUT
280,01/04/2024,23:40:47,OUT
200,01/04/2024,23:41:31,OUT
292,01/04/2024,23:42:18,OUT
178,01/04/2024,23:42:28,OUT
294,01/04/2024,23:42:54,IN
269,01/04/2024,23:44:13,OUT
301,01/04/2024,23:44:41,OUT
291,01/04/2024,23:48:44,OUT
252,01/04/2024,23:59:33,IN
252,01/04/2024,23:59:40,OUT
303,01/04/2024,23:59:49,IN
