6,04/04/2024,09:22:48,IN
68,04/04/2024,09:24:19,IN
232,04/04/2024,09:36:47,IN
207,04/04/2024,09:37:51,OUT
39,04/04/2024,09:49:54,IN
245,04/04/2024,09:51:31,IN
302,04/04/2024,10:02:05,IN
289,04/04/2024,10:21:45,IN
90,04/04/2024,10:39:40,OUT
190,04/04/2024,10:46:06,OUT
308,04/04/2024,11:01:09,IN
269,04/04/2024,11:07:37,IN
303,04/04/2024,11:51:56,IN
278,04/04/2024,12:06:17,IN
252,04/04/2024,12:16:08,IN
294,04/04/2024,12:26:05,IN
188,04/04/2024,12:26:52,IN
280,04/04/2024,12:35:51,IN
314,04/04/2024,12:35:59,IN
292,04/04/2024,12:39:13,IN
282,04/04/2024,12:39:21,IN
253,04/04/2024,12:39:29,IN
298,04/04/2024,12:53:31,IN
191,04/04/2024,12:57:32,IN
173,04/04/2024,12:59:56,IN
241,04/04/2024,13:01:14,OUT
314,04/04/2024,13:06:26,OUT
122,04/04/2024,13:08:35,IN
145,04/04/2024,13:23:04,IN
94,04/04/2024,13:26:43,OUT
312,04/04/2024,13:51:40,OUT
163,04/04/2024,13:53:33,OUT
310,04/04/2024,14:03:51,OUT
133,04/04/2024,14:12:18,IN
290,04/04/2024,14:44:48,OUT
212,04/04/2024,15:01:03,IN
226,04/04/2024,15:01:47,IN
301,04/04/2024,15:23:33,OUT
224,04/04/2024,16:07:18,IN
158,04/04/2024,16:20:32,IN
158,04/04/2024,16:20:41,OUT
295,04/04/2024,16:41:56,OUT
236,04/04/2024,16:44:59,OUT
205,04/04/2024,16:45:15,OUT
199,04/04/2024,16:45:45,OUT
108,04/04/2024,16:55:05,OUT
285,04/04/2024,16:56:18,OUT
300,04/04/2024,17:17:04,OUT
242,04/04/2024,17:37:40,OUT
275,04/04/2024,17:38:21,OUT
312,04/04/2024,17:40:11,IN
143,04/04/2024,17:44:53,OUT
237,04/04/2024,17:45:26,OUT
243,04/04/2024,17:46:05,OUT
109,04/04/2024,17:54:31,OUT
22,04/04/2024,18:11:17,OUT
241,04/04/2024,18:38:47,IN
232,04/04/2024,18:51:38,OUT
260,04/04/2024,18:53:16,OUT
6,04/04/2024,18:53:49,OUT
94,04/04/2024,19:05:49,IN
37,04/04/2024,19:10:12,OUT
309,04/04/2024,19:11:04,OUT
32,04/04/2024,19:13:34,OUT
245,04/04/2024,19:13:49,OUT
271,04/04/2024,19:19:48,OUT
68,04/04/2024,19:24:24,OUT
190,04/04/2024,19:35:40,IN
229,04/04/2024,19:36:26,OUT
302,04/04/2024,19:53:07,OUT
181,04/04/2024,20:06:17,OUT
304,04/04/2024,20:17:01,OUT
308,04/04/2024,20:41:06,OUT
62,04/04/2024,20:55:09,OUT
307,04/04/2024,21:04:21,OUT
289,04/04/2024,21:21:21,OUT
39,04/04/2024,21:38:31,OUT
299,04/04/2024,21:39:20,OUT
53,04/04/2024,22:05:36,IN
269,04/04/2024,22:21:09,OUT
94,04/04/2024,22:32:59,OUT
178,04/04/2024,22:33:07,OUT
122,04/04/2024,22:38:33,OUT
241,04/04/2024,22:47:35,OUT
90,04/04/2024,22:49:53,IN
188,04/04/2024,22:52:49,OUT
99,04/04/2024,22:53:39,IN
268,04/04/2024,22:58:26,OUT
268,04/04/2024,22:58:41,IN
298,04/04/2024,22:59:28,OUT
238,04/04/2024,23:01:08,OUT
238,04/04/2024,23:01:22,IN
145,04/04/2024,23:01:31,OUT
262,04/04/2024,23:03:33,IN
207,04/04/2024,23:20:58,IN
252,04/04/2024,23:21:26,OUT
292,04/04/2024,23:21:35,OUT
253,04/04/2024,23:21:44,OUT
282,04/04/2024,23:22:43,OUT
280,04/04/2024,23:23:12,OUT
303,04/04/2024,23:23:20,OUT
173,04/04/2024,23:29:48,OUT
313,04/04/2024,23:32:58,OUT
294,04/04/2024,23:35:32,OUT
190,04/04/2024,23:50:23,OUT
